order_id,district,food_category,weather,peak_time,distance_km,order_amount,num_items,rider_exp_months,app_version,delivery_time
ORD00977,제주시내,카페디저트,맑음,Y,1.5,13700,3,11.0,v3.2.1,13
ORD00978,애월읍,치킨,맑음,N,0.9,37000,3,15.0,v3.2.1,13
ORD00979,제주시내,치킨,흐림,N,3.3,57500,6,15.0,v3.2.1,25
ORD00980,구좌읍,분식,흐림,Y,2.4,17800,4,,v3.2.1,20
ORD00981,제주시내,분식,맑음,N,1.9,17800,3,11.0,v3.2.1,12
ORD00982,조천읍,분식,흐림,N,4.0,10100,2,2.0,v3.2.1,26
ORD00983,제주시내,한식,맑음,N,2.9,24600,4,1.0,v3.2.1,20
ORD00984,구좌읍,한식,흐림,N,5.4,28300,6,3.0,v3.2.1,26
ORD00985,조천읍,한식,맑음,N,3.5,36100,6,5.0,v3.2.1,26
ORD00986,애월읍,치킨,맑음,N,6.2,19300,1,9.0,v3.2.1,35
ORD00987,제주시내,카페디저트,맑음,N,2.1,22500,6,2.0,v3.2.1,17
ORD00988,제주시내,카페디저트,비,N,1.4,16100,4,2.0,v3.2.1,24
ORD00989,조천읍,치킨,맑음,N,2.7,44400,6,6.0,v3.2.1,34
ORD00990,애월읍,분식,맑음,N,4.7,14800,3,10.0,v3.2.1,15
ORD00991,한림읍,한식,맑음,N,3.9,20200,4,2.0,v3.2.1,33
ORD00992,조천읍,한식,맑음,Y,10.0,12600,1,2.0,v3.2.1,50
ORD00993,제주시내,한식,맑음,N,5.9,40100,8,12.0,v3.2.1,38
ORD00994,제주시내,치킨,맑음,N,3.4,44300,4,11.0,v3.2.1,27
ORD00995,제주시내,치킨,흐림,N,0.6,50500,5,5.0,v3.2.1,27
ORD00996,조천읍,카페디저트,흐림,N,1.9,8400,1,21.0,v3.2.1,8
ORD00997,제주시내,한식,맑음,N,2.4,25900,4,2.0,v3.2.1,13
ORD00998,애월읍,한식,흐림,Y,1.9,18900,3,27.0,v3.2.1,33
ORD00999,한림읍,중식,맑음,N,6.5,24500,3,40.0,v3.2.1,29
ORD01000,애월읍,한식,비,Y,3.1,18200,2,4.0,v3.2.1,30
ORD01001,제주시내,분식,맑음,N,5.2,11100,2,11.0,v3.2.1,21
ORD01002,애월읍,한식,맑음,Y,2.0,21200,3,30.0,v3.2.1,28
ORD01003,조천읍,한식,맑음,N,2.2,28500,4,5.0,v3.2.1,18
ORD01004,구좌읍,분식,맑음,Y,3.9,17700,4,9.0,v3.2.1,29
ORD01005,구좌읍,치킨,흐림,Y,2.5,21000,1,14.0,v3.2.1,29
ORD01006,한림읍,치킨,비,Y,2.0,54300,5,2.0,v3.2.1,42
ORD01007,한림읍,한식,,Y,13.6,21800,3,13.0,v3.2.1,68
ORD01008,조천읍,치킨,맑음,Y,3.4,20800,2,13.0,v3.2.1,29
ORD01009,제주시내,분식,맑음,Y,3.7,16100,3,6.0,v3.2.1,22
ORD01010,제주시내,중식,맑음,N,4.8,39600,6,6.0,v3.2.1,28
ORD01011,조천읍,한식,맑음,Y,4.4,10800,1,3.0,v3.2.1,20
ORD01012,제주시내,치킨,맑음,N,3.6,33200,3,6.0,v3.2.1,27
ORD01013,애월읍,치킨,흐림,Y,6.8,43700,4,29.0,v3.2.1,47
ORD01014,조천읍,분식,흐림,N,11.7,9600,1,5.0,v3.2.1,52
ORD01015,제주시내,치킨,흐림,Y,2.3,18600,1,29.0,v3.2.1,28
ORD01016,제주시내,한식,,N,2.3,19100,2,8.0,v3.2.1,21
ORD01017,제주시내,치킨,비,N,2.0,41200,3,10.0,v3.2.1,33
ORD01018,제주시내,한식,맑음,N,2.8,14700,1,9.0,v3.2.1,19
ORD01019,구좌읍,한식,맑음,N,2.5,30400,5,10.0,v3.2.1,20
ORD01020,조천읍,카페디저트,비,N,4.5,10600,2,15.0,v3.2.1,27
ORD01021,애월읍,치킨,흐림,Y,3.1,24000,2,15.0,v3.2.1,34
ORD01022,구좌읍,한식,맑음,N,5.8,18500,3,8.0,v3.2.1,29
ORD01023,제주시내,치킨,비,Y,2.7,29100,2,37.0,v3.2.1,36
ORD01024,조천읍,한식,맑음,N,5.0,15700,2,46.0,v3.2.1,11
ORD01025,한림읍,치킨,맑음,N,4.0,39500,3,25.0,v3.2.1,31
ORD01026,제주시내,카페디저트,맑음,N,8.2,18900,5,24.0,v3.2.1,31
ORD01027,제주시내,치킨,비,N,3.0,30500,2,12.0,v3.2.1,36
ORD01028,제주시내,분식,비,N,2.1,17300,4,28.0,v3.2.1,19
ORD01029,애월읍,분식,맑음,Y,2.8,8400,1,7.0,v3.2.1,23
ORD01030,제주시내,분식,흐림,N,4.9,26400,5,56.0,v3.2.1,25
ORD01031,애월읍,한식,맑음,Y,5.1,20500,2,7.0,v3.2.1,34
ORD01032,구좌읍,치킨,흐림,N,1.0,30000,3,1.0,v3.2.1,33
ORD01033,조천읍,분식,흐림,N,8.4,8500,1,2.0,v3.2.1,31
ORD01034,조천읍,치킨,흐림,Y,8.7,53800,5,1.0,v3.2.1,55
ORD01035,제주시내,분식,맑음,N,2.0,18500,4,14.0,v3.2.1,12
ORD01036,구좌읍,한식,맑음,N,3.5,34600,5,19.0,v3.2.1,29
ORD01037,한림읍,한식,비,Y,3.1,11400,1,34.0,v3.2.1,38
ORD01038,애월읍,중식,비,N,1.7,22100,4,13.0,v3.2.1,23
ORD01039,애월읍,카페디저트,맑음,Y,11.2,6400,1,1.0,v3.2.1,44
ORD01040,애월읍,중식,흐림,Y,2.1,23600,2,6.0,v3.2.1,29
ORD01041,애월읍,분식,흐림,Y,4.4,25600,6,2.0,v3.2.1,29
ORD01042,구좌읍,분식,맑음,N,1.8,13800,3,10.0,v3.2.1,12
ORD01043,구좌읍,중식,흐림,N,4.7,24100,2,8.0,v3.2.1,35
ORD01044,한림읍,중식,흐림,Y,1.5,28500,4,14.0,v3.2.1,34
ORD01045,구좌읍,한식,맑음,N,3.1,21900,3,8.0,v3.2.1,16
ORD01046,구좌읍,한식,맑음,Y,2.9,13000,2,3.0,v3.2.1,29
ORD01047,구좌읍,한식,비,Y,2.9,23800,4,1.0,v3.2.1,35
ORD01048,제주시내,한식,맑음,N,3.1,37400,6,9.0,v3.2.1,22
ORD01049,조천읍,한식,맑음,Y,2.7,26700,4,,v3.2.1,17
ORD01050,조천읍,중식,흐림,N,3.3,26200,3,19.0,v3.2.1,32
ORD01051,제주시내,중식,맑음,N,6.8,20300,3,2.0,v3.2.1,37
ORD01052,조천읍,치킨,맑음,N,5.4,38000,3,16.0,v3.2.1,34
ORD01053,애월읍,한식,비,N,1.6,26700,4,24.0,v3.2.1,26
ORD01054,조천읍,중식,흐림,N,5.0,14100,1,13.0,v3.2.1,25
ORD01055,애월읍,분식,비,Y,2.8,12000,2,62.0,v3.2.1,26
ORD01056,조천읍,카페디저트,맑음,N,8.6,10200,2,12.0,v3.2.1,26
ORD01057,한림읍,치킨,맑음,N,4.1,29000,2,58.0,v3.2.1,27
ORD01058,제주시내,카페디저트,맑음,N,0.9,16200,4,15.0,v3.2.1,8
ORD01059,조천읍,치킨,맑음,N,5.1,25400,2,27.0,v3.2.1,33
ORD01060,제주시내,한식,맑음,N,4.8,21900,4,4.0,v3.2.1,20
ORD01061,애월읍,한식,흐림,N,4.4,22900,6,9.0,v3.2.1,30
ORD01062,한림읍,치킨,맑음,N,5.0,39900,4,9.0,v3.2.1,38
ORD01063,조천읍,한식,맑음,N,5.2,47100,7,70.0,v3.2.1,25
ORD01064,제주시내,한식,,N,4.1,21300,3,19.0,v3.2.1,17
ORD01065,제주시내,한식,맑음,Y,5.7,19400,3,10.0,v3.2.1,30
ORD01066,제주시내,치킨,흐림,N,2.7,28600,2,3.0,v3.2.1,29
ORD01067,구좌읍,치킨,흐림,N,6.2,17900,1,10.0,v3.2.1,42
ORD01068,한림읍,카페디저트,흐림,N,5.6,12300,4,36.0,v3.2.1,30
ORD01069,한림읍,중식,맑음,N,5.0,17400,2,9.0,v3.2.1,30
ORD01070,구좌읍,치킨,맑음,Y,3.3,44400,4,2.0,v3.2.1,38
ORD01071,구좌읍,중식,맑음,N,4.0,24500,4,21.0,v3.2.1,27
ORD01072,한림읍,한식,맑음,N,5.4,12200,1,4.0,v3.2.1,23
ORD01073,제주시내,치킨,,Y,1.5,49300,4,1.0,v3.2.1,44
ORD01074,애월읍,분식,비,N,8.3,16500,3,30.0,v3.2.1,39
ORD01075,제주시내,한식,맑음,N,0.7,39500,8,7.0,v3.2.1,17
ORD01076,한림읍,치킨,맑음,Y,3.2,33700,3,1.0,v3.2.1,40
ORD01077,애월읍,분식,맑음,N,2.5,7400,1,16.0,v3.2.1,16
ORD01078,애월읍,중식,맑음,N,1.4,18100,2,1.0,v3.2.1,21
ORD01079,구좌읍,분식,흐림,Y,2.1,14800,6,5.0,v3.2.1,26
ORD01080,애월읍,카페디저트,흐림,N,4.8,19500,4,15.0,v3.2.1,16
ORD01081,구좌읍,치킨,맑음,Y,7.2,28400,2,19.0,v3.2.1,40
ORD01082,제주시내,한식,맑음,N,2.6,40900,6,15.0,v3.2.1,17
ORD01083,한림읍,중식,흐림,N,8.9,13400,1,25.0,v3.2.1,30
ORD01084,제주시내,카페디저트,맑음,N,1.6,13300,3,14.0,v3.2.1,17
ORD01085,한림읍,분식,맑음,N,2.5,22900,4,6.0,v3.2.1,19
ORD01086,조천읍,한식,흐림,Y,1.3,27100,4,15.0,v3.2.1,26
ORD01087,제주시내,한식,흐림,Y,3.5,31000,5,9.0,v3.2.1,32
ORD01088,제주시내,치킨,흐림,Y,4.0,31200,2,8.0,v3.2.1,39
ORD01089,애월읍,한식,맑음,N,1.8,37500,7,6.0,v3.2.1,17
ORD01090,한림읍,한식,,N,2.4,20400,3,20.0,v3.2.1,16
ORD01091,애월읍,한식,흐림,Y,11.0,24100,4,22.0,v3.2.1,52
ORD01092,한림읍,카페디저트,맑음,Y,1.9,9500,2,12.0,v3.2.1,16
ORD01093,한림읍,카페디저트,흐림,Y,5.1,19900,6,1.0,v3.2.1,28
ORD01094,제주시내,한식,흐림,Y,3.9,31400,5,22.0,v3.2.1,32
ORD01095,구좌읍,치킨,흐림,N,1.0,56500,5,1.0,v3.2.1,33
ORD01096,애월읍,한식,맑음,N,0.7,25300,4,30.0,v3.2.1,8
ORD01097,애월읍,한식,흐림,N,2.1,31500,6,13.0,v3.2.1,19
ORD01098,조천읍,카페디저트,맑음,Y,1.9,13500,3,12.0,v3.2.1,11
ORD01099,조천읍,중식,맑음,Y,6.3,42700,6,3.0,v3.2.1,42
ORD01100,제주시내,한식,흐림,N,4.7,19900,3,13.0,v3.2.1,33
ORD01101,제주시내,한식,맑음,N,3.0,16400,2,9.0,v3.2.1,23
ORD01102,제주시내,중식,맑음,N,1.5,26100,3,26.0,v3.2.1,13
ORD01103,제주시내,치킨,,N,2.8,36400,3,12.0,v3.2.1,35
ORD01104,한림읍,카페디저트,흐림,N,1.8,21600,6,4.0,v3.2.1,13
ORD01105,제주시내,치킨,맑음,Y,4.2,49400,4,17.0,v3.2.1,33
ORD01106,조천읍,치킨,맑음,Y,5.3,28500,2,15.0,v3.2.1,33
ORD01107,애월읍,중식,맑음,N,1.8,29600,4,5.0,v3.2.1,20
ORD01108,한림읍,치킨,맑음,N,2.3,27900,2,39.0,v3.2.1,308
ORD01109,제주시내,카페디저트,흐림,Y,5.7,25500,6,28.0,v3.2.1,32
ORD01110,조천읍,치킨,흐림,N,4.0,24400,1,3.0,v3.2.1,33
ORD01111,한림읍,카페디저트,흐림,Y,3.1,13700,3,3.0,v3.2.1,25
ORD01112,구좌읍,한식,맑음,N,1.1,16400,2,7.0,v3.2.1,14
ORD01113,조천읍,치킨,비,Y,4.3,22400,1,5.0,v3.2.1,42
ORD01114,조천읍,중식,맑음,N,0.7,15500,2,5.0,v3.2.1,10
ORD01115,제주시내,중식,맑음,N,3.8,23900,3,3.0,v3.2.1,32
ORD01116,제주시내,한식,비,N,5.9,33700,5,19.0,v3.2.1,40
ORD01117,애월읍,카페디저트,맑음,N,8.5,11500,2,31.0,v3.2.1,26
ORD01118,구좌읍,치킨,비,Y,4.9,25200,2,7.0,v3.2.1,50
ORD01119,한림읍,분식,맑음,N,1.4,15700,4,1.0,v3.2.1,19
ORD01120,애월읍,한식,맑음,N,8.8,34000,5,5.0,v3.2.1,37
ORD01121,제주시내,중식,맑음,Y,3.7,27300,4,38.0,v3.2.1,34
ORD01122,조천읍,치킨,흐림,N,3.7,42900,4,10.0,v3.2.1,31
ORD01123,제주시내,카페디저트,맑음,N,5.9,15200,4,15.0,v3.2.1,19
ORD01124,애월읍,분식,비,Y,6.4,12500,3,1.0,v3.2.1,40
ORD01125,제주시내,중식,흐림,N,2.4,19800,2,1.0,v3.2.1,27
ORD01126,구좌읍,분식,비,Y,4.0,18600,4,26.0,v3.2.1,33
ORD01127,제주시내,한식,맑음,N,3.5,19100,3,5.0,v3.2.1,150
ORD01128,애월읍,중식,맑음,Y,7.1,36400,4,5.0,v3.2.1,48
ORD01129,구좌읍,치킨,맑음,Y,4.8,63500,6,21.0,v3.2.1,41
ORD01130,조천읍,카페디저트,비,Y,1.6,14100,3,9.0,v3.2.1,14
ORD01131,조천읍,중식,흐림,N,5.5,29300,4,2.0,v3.2.1,24
ORD01132,한림읍,중식,흐림,N,1.8,23600,3,1.0,v3.2.1,22
ORD01133,구좌읍,중식,흐림,Y,13.5,23600,3,2.0,v3.2.1,61
ORD01134,애월읍,한식,맑음,N,3.1,36400,6,6.0,v3.2.1,28
ORD01135,한림읍,치킨,맑음,N,2.2,33200,3,34.0,v3.2.1,22
ORD01136,조천읍,분식,흐림,N,4.2,13800,3,49.0,v3.2.1,13
ORD01137,제주시내,치킨,맑음,N,0.9,50500,5,66.0,v3.2.1,16
ORD01138,제주시내,한식,맑음,Y,2.9,16500,2,1.0,v3.2.1,26
ORD01139,구좌읍,치킨,흐림,Y,2.8,38900,3,1.0,v3.2.1,36
ORD01140,구좌읍,치킨,비,N,3.9,63200,7,11.0,v3.2.1,35
ORD01141,제주시내,카페디저트,비,N,0.8,28700,6,16.0,v3.2.1,13
ORD01142,제주시내,한식,맑음,N,3.7,21300,3,43.0,v3.2.1,25
ORD01143,제주시내,분식,맑음,N,3.5,20000,4,7.0,v3.2.1,24
ORD01144,조천읍,중식,비,N,9.9,30200,4,20.0,v3.2.1,50
ORD01145,조천읍,치킨,맑음,Y,2.6,46000,3,1.0,v3.2.1,31
ORD01146,제주시내,카페디저트,맑음,Y,4.6,11500,2,30.0,v3.2.1,20
ORD01147,조천읍,한식,비,N,2.4,14600,2,8.0,v3.2.1,20
ORD01148,조천읍,한식,맑음,N,2.8,14200,1,33.0,v3.2.1,12
ORD01149,제주시내,분식,맑음,N,1.0,20400,5,2.0,v3.2.1,8
ORD01150,한림읍,분식,맑음,N,3.9,16600,4,30.0,v3.2.1,18
ORD01151,조천읍,치킨,,N,3.3,31800,4,42.0,v3.2.1,21
ORD01152,애월읍,중식,맑음,Y,1.5,29200,4,,v3.2.1,29
ORD01153,구좌읍,한식,흐림,N,1.4,36800,6,5.0,v3.2.1,20
ORD01154,한림읍,분식,맑음,N,6.7,13100,2,8.0,v3.2.1,29
ORD01155,제주시내,치킨,맑음,N,2.3,40100,4,3.0,v3.2.1,24
ORD01156,애월읍,카페디저트,맑음,Y,4.2,15900,4,12.0,v3.2.1,23
ORD01157,조천읍,분식,흐림,Y,5.4,14000,4,14.0,v3.2.1,33
ORD01158,구좌읍,치킨,맑음,N,4.0,23200,2,18.0,v3.2.1,42
ORD01159,애월읍,치킨,비,Y,1.9,49500,4,24.0,v3.2.1,34
ORD01160,애월읍,카페디저트,맑음,N,4.3,8800,1,13.0,v3.2.1,22
ORD01161,제주시내,한식,비,Y,2.4,28100,4,23.0,v3.2.1,36
ORD01162,애월읍,중식,맑음,Y,3.5,42700,7,13.0,v3.2.1,33
ORD01163,제주시내,한식,비,N,7.8,24700,3,18.0,v3.2.1,47
ORD01164,제주시내,카페디저트,맑음,N,7.2,23800,8,20.0,v3.2.1,30
ORD01165,조천읍,분식,흐림,N,0.9,12900,3,20.0,v3.2.1,10
ORD01166,애월읍,분식,흐림,Y,6.0,16600,3,29.0,v3.2.1,28
ORD01167,애월읍,카페디저트,흐림,N,2.4,11000,2,7.0,v3.2.1,8
ORD01168,조천읍,중식,맑음,N,1.2,24800,3,7.0,v3.2.1,8
ORD01169,제주시내,한식,맑음,Y,1.7,20600,4,7.0,v3.2.1,29
ORD01170,구좌읍,분식,맑음,Y,4.9,13600,2,12.0,v3.2.1,21
ORD01171,구좌읍,치킨,흐림,N,14.7,33000,2,3.0,v3.2.1,68
ORD01172,구좌읍,중식,흐림,Y,2.6,12800,1,2.0,v3.2.1,30
ORD01173,애월읍,치킨,비,N,1.8,69500,7,4.0,v3.2.1,35
ORD01174,애월읍,한식,,N,3.0,11700,1,8.0,v3.2.1,20
ORD01175,제주시내,분식,맑음,N,5.3,14600,3,2.0,v3.2.1,34
ORD01176,제주시내,한식,흐림,N,4.3,19900,2,4.0,v3.2.1,30
ORD01177,제주시내,한식,흐림,N,6.5,29600,6,3.0,v3.2.1,41
ORD01178,조천읍,중식,맑음,Y,2.6,35900,4,53.0,v3.2.1,23
ORD01179,한림읍,치킨,맑음,Y,3.7,53200,5,3.0,v3.2.1,39
ORD01180,애월읍,중식,맑음,Y,2.8,25800,3,2.0,v3.2.1,27
ORD01181,조천읍,치킨,비,N,5.2,32700,4,14.0,v3.2.1,38
ORD01182,제주시내,치킨,,Y,6.3,34700,3,15.0,v3.2.1,38
ORD01183,제주시내,분식,맑음,Y,2.8,15300,4,26.0,v3.2.1,16
ORD01184,애월읍,분식,비,N,2.9,21600,5,14.0,v3.2.1,26
ORD01185,제주시내,치킨,,N,1.9,26800,2,12.0,v3.2.1,23
ORD01186,조천읍,카페디저트,흐림,N,2.7,22800,6,28.0,v3.2.1,15
ORD01187,애월읍,한식,맑음,N,2.0,14000,2,10.0,v3.2.1,8
ORD01188,조천읍,한식,맑음,N,6.4,20200,3,10.0,v3.2.1,20
ORD01189,제주시내,한식,비,N,3.7,33300,5,22.0,v3.2.1,29
ORD01190,구좌읍,한식,맑음,N,2.4,23700,4,,v3.2.1,22
ORD01191,제주시내,치킨,맑음,Y,2.5,29900,2,23.0,v3.2.1,31
ORD01192,한림읍,치킨,맑음,Y,4.2,39100,4,10.0,v3.2.1,32
ORD01193,제주시내,분식,맑음,Y,7.6,12600,2,4.0,v3.2.1,35
ORD01194,제주시내,분식,흐림,N,1.2,27000,6,1.0,v3.2.1,21
ORD01195,한림읍,치킨,맑음,N,1.4,46000,4,15.0,v3.2.1,17
ORD01196,한림읍,한식,흐림,N,3.4,35900,6,3.0,v3.2.1,33
ORD01197,제주시내,카페디저트,맑음,Y,2.5,16700,4,12.0,v3.2.1,9
ORD01198,한림읍,카페디저트,맑음,N,1.1,14400,3,24.0,v3.2.1,8
ORD01199,제주시내,중식,맑음,N,5.3,33100,4,1.0,v3.2.1,28
ORD01200,애월읍,한식,비,Y,4.3,17300,2,20.0,v3.2.1,35
ORD01201,제주시내,분식,비,Y,1.7,16200,4,5.0,v3.2.1,21
ORD01202,한림읍,분식,흐림,N,7.6,16200,3,18.0,v3.2.1,24
ORD01203,애월읍,한식,맑음,Y,3.0,12700,1,19.0,v3.2.1,23
ORD01204,제주시내,치킨,흐림,N,8.4,53500,4,3.0,v3.2.1,49
ORD01205,제주시내,중식,흐림,Y,3.1,32400,6,47.0,v3.2.1,19
ORD01206,조천읍,카페디저트,비,N,3.9,14300,3,10.0,v3.2.1,24
ORD01207,애월읍,중식,흐림,Y,12.6,17100,2,7.0,v3.2.1,63
ORD01208,한림읍,한식,흐림,Y,3.1,32300,5,20.0,v3.2.1,25
ORD01209,조천읍,중식,흐림,Y,3.5,37800,7,30.0,v3.2.1,36
ORD01210,제주시내,카페디저트,맑음,N,3.1,15000,3,14.0,v3.2.1,16
ORD01211,구좌읍,치킨,흐림,N,3.0,14000,1,5.0,v3.2.1,34
ORD01212,한림읍,카페디저트,맑음,N,6.0,12700,3,1.0,v3.2.1,23
ORD01213,제주시내,치킨,맑음,N,2.9,38000,4,16.0,v3.2.1,29
ORD01214,제주시내,카페디저트,맑음,N,3.5,12300,3,5.0,v3.2.1,21
ORD01215,애월읍,한식,흐림,N,5.7,13600,1,6.0,v3.2.1,32
ORD01216,조천읍,카페디저트,맑음,N,1.8,12200,3,31.0,v3.2.1,8
ORD01217,구좌읍,분식,맑음,N,3.0,12700,3,3.0,v3.2.1,12
ORD01218,조천읍,한식,흐림,N,7.7,26200,4,4.0,v3.2.1,38
ORD01219,구좌읍,한식,흐림,N,1.4,22600,3,12.0,v3.2.1,13
ORD01220,한림읍,중식,맑음,Y,0.7,42400,6,9.0,v3.2.1,23
ORD01221,제주시내,치킨,맑음,N,5.1,32900,3,23.0,v3.2.1,31
ORD01222,제주시내,한식,비,N,1.5,19300,2,3.0,v3.2.1,25
ORD01223,조천읍,분식,,Y,3.4,31800,7,6.0,v3.2.1,36
ORD01224,구좌읍,한식,맑음,N,2.8,17800,2,34.0,v3.2.1,15
ORD01225,제주시내,치킨,맑음,N,8.2,40500,3,20.0,v3.2.1,45
ORD01226,조천읍,치킨,흐림,N,4.0,21500,1,15.0,v3.2.1,30
ORD01227,애월읍,치킨,맑음,N,1.8,21600,2,1.0,v3.2.1,25
ORD01228,애월읍,중식,맑음,N,7.7,13700,1,10.0,v3.2.1,28
ORD01229,애월읍,중식,맑음,Y,2.2,35000,4,4.0,v3.2.1,24
ORD01230,조천읍,한식,맑음,Y,7.1,36200,5,4.0,v3.2.1,48
ORD01231,구좌읍,치킨,맑음,Y,8.6,33000,2,4.0,v3.2.1,51
ORD01232,한림읍,치킨,흐림,Y,2.0,35900,3,27.0,v3.2.1,29
ORD01233,한림읍,치킨,흐림,Y,4.4,49600,4,12.0,v3.2.1,43
ORD01234,한림읍,치킨,맑음,N,5.7,19400,1,61.0,v3.2.1,27
ORD01235,제주시내,한식,비,N,2.8,17500,2,3.0,v3.2.1,27
ORD01236,애월읍,한식,맑음,N,7.1,41600,6,23.0,v3.2.1,36
ORD01237,애월읍,한식,흐림,N,1.6,11700,1,12.0,v3.2.1,13
ORD01238,한림읍,카페디저트,맑음,N,6.0,19700,5,25.0,v3.2.1,23
ORD01239,제주시내,분식,맑음,Y,1.8,14200,3,10.0,v3.2.1,21
ORD01240,구좌읍,치킨,비,N,2.1,37100,2,26.0,v3.2.1,26
ORD01241,애월읍,분식,맑음,Y,5.3,10100,1,18.0,v3.2.1,23
ORD01242,제주시내,카페디저트,흐림,N,5.6,12300,2,2.0,v3.2.1,22
ORD01243,제주시내,한식,비,Y,1.6,31800,6,8.0,v3.2.1,33
ORD01244,한림읍,한식,맑음,N,3.9,37800,6,19.0,v3.2.1,23
ORD01245,조천읍,치킨,맑음,Y,12.0,33900,2,9.0,v3.2.1,58
ORD01246,한림읍,중식,비,N,4.0,24600,3,1.0,v3.2.1,35
ORD01247,구좌읍,카페디저트,비,Y,2.5,12700,3,1.0,v3.2.1,27
ORD01248,조천읍,중식,맑음,Y,8.2,19500,3,8.0,v3.2.1,38
ORD01249,제주시내,한식,맑음,N,1.8,22600,3,3.0,v3.2.1,19
ORD01250,애월읍,카페디저트,맑음,Y,4.7,16100,3,16.0,v3.2.1,302
ORD01251,제주시내,치킨,비,Y,4.0,20300,1,5.0,v3.2.1,45
ORD01252,한림읍,카페디저트,비,N,1.8,14300,4,35.0,v3.2.1,13
ORD01253,조천읍,한식,맑음,N,1.0,19100,2,3.0,v3.2.1,19
ORD01254,한림읍,한식,흐림,N,5.3,19500,2,18.0,v3.2.1,27
ORD01255,조천읍,카페디저트,맑음,Y,4.7,21600,5,3.0,v3.2.1,32
ORD01256,한림읍,중식,맑음,N,3.2,25200,3,41.0,v3.2.1,13
ORD01257,구좌읍,중식,흐림,Y,3.9,16300,2,19.0,v3.2.1,35
ORD01258,제주시내,치킨,흐림,N,2.6,68200,6,19.0,v3.2.1,32
ORD01259,구좌읍,분식,비,Y,7.1,16000,4,41.0,v3.2.1,42
ORD01260,애월읍,중식,맑음,Y,6.6,41600,6,15.0,v3.2.1,40
ORD01261,조천읍,치킨,맑음,Y,2.6,29300,2,9.0,v3.2.1,27
ORD01262,구좌읍,중식,흐림,N,8.1,25000,3,3.0,v3.2.1,37
ORD01263,제주시내,카페디저트,흐림,N,5.1,15200,4,13.0,v3.2.1,20
ORD01264,애월읍,카페디저트,흐림,N,1.9,11800,3,1.0,v3.2.1,17
ORD01265,조천읍,분식,비,N,3.4,23600,6,9.0,v3.2.1,20
ORD01266,제주시내,분식,맑음,Y,5.8,13300,3,16.0,v3.2.1,23
ORD01267,제주시내,한식,흐림,N,2.9,17400,2,4.0,v3.2.1,26
ORD01268,한림읍,한식,맑음,Y,7.5,26700,4,1.0,v3.2.1,41
ORD01269,제주시내,한식,맑음,N,3.7,27900,4,22.0,v3.2.1,10
ORD01270,애월읍,카페디저트,맑음,Y,2.8,12300,3,1.0,v3.2.1,28
ORD01271,제주시내,분식,흐림,Y,2.1,12500,2,1.0,v3.2.1,19
ORD01272,애월읍,분식,맑음,N,6.6,9300,1,19.0,v3.2.1,25
ORD01273,조천읍,분식,맑음,Y,0.9,8900,1,15.0,v3.2.1,9
ORD01274,조천읍,한식,맑음,N,3.7,21900,4,24.0,v3.2.1,26
ORD01275,한림읍,치킨,맑음,N,3.2,47900,5,26.0,v3.2.1,24
ORD01276,애월읍,분식,흐림,Y,6.5,13600,3,,v3.2.1,46
ORD01277,애월읍,한식,맑음,Y,2.9,24600,5,1.0,v3.2.1,31
ORD01278,애월읍,한식,흐림,Y,2.1,26800,4,1.0,v3.2.1,22
ORD01279,제주시내,치킨,맑음,N,1.3,47500,4,13.0,v3.2.1,25
ORD01280,제주시내,분식,비,Y,2.4,7800,1,30.0,v3.2.1,26
ORD01281,애월읍,분식,맑음,Y,3.6,18300,3,17.0,v3.2.1,14
ORD01282,한림읍,카페디저트,비,N,2.9,12700,3,33.0,v3.2.1,13
ORD01283,구좌읍,중식,맑음,N,5.2,39200,5,3.0,v3.2.1,41
ORD01284,조천읍,한식,흐림,N,3.2,10900,1,35.0,v3.2.1,20
ORD01285,애월읍,중식,맑음,N,3.9,31300,5,7.0,v3.2.1,34
ORD01286,애월읍,중식,맑음,N,4.9,22100,3,9.0,v3.2.1,30
ORD01287,제주시내,치킨,맑음,N,5.0,65900,7,43.0,v3.2.1,32
ORD01288,구좌읍,한식,맑음,Y,5.3,23000,3,23.0,v3.2.1,34
ORD01289,애월읍,한식,비,N,3.5,31800,4,15.0,v3.2.1,35
ORD01290,애월읍,분식,맑음,N,1.1,24400,6,7.0,v3.2.1,19
ORD01291,조천읍,치킨,맑음,N,7.2,26600,2,5.0,v3.2.1,41
ORD01292,애월읍,중식,흐림,Y,2.0,31700,4,8.0,v3.2.1,29
ORD01293,구좌읍,카페디저트,흐림,N,0.8,13300,3,24.0,v3.2.1,8
ORD01294,제주시내,치킨,흐림,N,2.8,38300,3,2.0,v3.2.1,27
ORD01295,구좌읍,중식,맑음,Y,1.4,18400,2,3.0,v3.2.1,29
ORD01296,제주시내,중식,비,Y,3.4,36700,6,12.0,v3.2.1,36
ORD01297,한림읍,분식,맑음,Y,2.1,14300,3,21.0,v3.2.1,18
ORD01298,제주시내,치킨,비,Y,3.1,46500,3,17.0,v3.2.1,48
ORD01299,제주시내,치킨,맑음,Y,2.3,20400,1,13.0,v3.2.1,22
ORD01300,제주시내,분식,흐림,N,2.5,22200,4,2.0,v3.2.1,27
ORD01301,한림읍,치킨,맑음,Y,1.9,27700,2,7.0,v3.2.1,20
ORD01302,조천읍,중식,비,N,0.9,25600,5,6.0,v3.2.1,23
